cnpj,nome_credor,rubrica,acao,pago_R$,empenhos,semantic_class,confidence,object_evidence,source,method_note
12541620000117,SERIBAND INDÚSTRIA E COMERCIO DE CONFECÇ,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,2276.0,1,UNCLASSIFIED,,,,
21227039000116,LIFE CENTER COMERCIO E DISTRIBUIDORA DE,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,2261.9,2,UNCLASSIFIED,,,,
28337943000123,CA COMERCIO DE ALIMENTOS EIRELI,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,2256.7,4,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2230.65,8,UNCLASSIFIED,,,,
23218942000146,SW VETTORAZZI LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,2200.0,1,UNCLASSIFIED,,,,
61518314000175,BOMPP - DISTRIBUIDORA DE NUTRICAO E MEDI,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,2198.0,1,UNCLASSIFIED,,,,
54808865000108,JRMA DISTRIBUIDORA DE EQUIPAMENTOS E MAT,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,2190.0,2,UNCLASSIFIED,,,,
24802687000309,"HS COMERCIO, LOCACAO E MANUTENCAO DE EQU",EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,2173.6,1,UNCLASSIFIED,,,,
60845283000102,GJ MOVEIS E DECORACOES LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,2160.0,1,UNCLASSIFIED,,,,
30380856000109,"EXXITUS COMERCIO ATACADISTA, VAREJISTA E",MATERIAL DE CONSUMO,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,2150.5,1,UNCLASSIFIED,,,,
48994988000188,SUL PRIME LUB LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,2133.28,1,UNCLASSIFIED,,,,
54152890000186,TMD E-COMMERCE LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,2118.0,1,UNCLASSIFIED,,,,
33393503000123,J BORELLA & BORELLA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROCAD - SUAS,2100.0,1,UNCLASSIFIED,,,,
50373558000190,VENGUER INDUSTRIA E COMERCIO LTDA,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,2100.0,1,UNCLASSIFIED,,,,
61602199023244,COMPANHIA ULTRAGAZ S.A.,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,2100.0,1,UNCLASSIFIED,,,,
23217514000107,HUBNET E-COMMERCE EIRELI,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,2099.96,1,UNCLASSIFIED,,,,
15152448000106,REGIS AZEVEDO KAPP,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,2088.0,1,UNCLASSIFIED,,,,
01935819000103,DETRAN/RS - DEPART. ESTADUAL DE TRÂNSITO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2087.47,10,UNCLASSIFIED,,,,
36047635000191,AJP COMERCIO ATACADO E VAREJO DE PRODUTO,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,2083.0,1,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,2069.06,2,UNCLASSIFIED,,,,
52339425000123,N M LICITACOES LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,2062.0,2,UNCLASSIFIED,,,,
52996455000102,ELEVATE UTILIDADES LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,2025.0,1,UNCLASSIFIED,,,,
26979673000129,JARDEL JACOBS PEREIRA DA SILVA,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,2010.58,1,UNCLASSIFIED,,,,
49333270000103,D C METZ COMERCIAL,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,2010.0,1,UNCLASSIFIED,,,,
62925921000112,62925921 TEREZA WENDLER MORAIS,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUT.DA.EDUC.INFANT-FUNDEB 30%,1989.9,1,UNCLASSIFIED,,,,
56004897000186,TRIUNFO ILUMINACAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,1977.7,1,UNCLASSIFIED,,,,
37364053000100,CASA & CORES COMERCIO DE MATERIAIS DE CO,MATERIAL DE CONSUMO,PROMOÇÃO AO DESPORTO E LAZER,1950.0,1,UNCLASSIFIED,,,,
33159931000196,PORTO UNIAO COMERCIO E REPRESENTACAO LTD,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,1939.0,1,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,1938.12,1,UNCLASSIFIED,,,,
12541620000117,SERIBAND INDÚSTRIA E COMERCIO DE CONFECÇ,MATERIAL DE CONSUMO,FOMENTO AO TURISMO MUNICIPAL,1920.0,1,UNCLASSIFIED,,,,
18136904000104,GUILHERME XAVIER PIVA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,1918.8,1,UNCLASSIFIED,,,,
81706251000198,PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPI,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,1914.0,4,UNCLASSIFIED,,,,
17417928000179,VENTISOL DA AMAZONIA INDUSTRIA DE APAREL,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1903.34,1,UNCLASSIFIED,,,,
33159931000196,PORTO UNIAO COMERCIO E REPRESENTACAO LTD,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,1900.0,1,UNCLASSIFIED,,,,
54647123000148,JT COMERCIO DE PRODUTOS MEDICOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1890.0,2,UNCLASSIFIED,,,,
18336780000100,PLENARIA ASSESSRIA E GESTAO DE EVENTOS L,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CAPACITAÇÃO DE AGENTES POLÍTICOS,1874.0,1,UNCLASSIFIED,,,,
16989002000276,ELIANE RESTA DAL ROSSO GOYA /ME,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1862.5,2,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,1822.0,1,UNCLASSIFIED,,,,
08459946000122,RETROPARTES PEÇAS E SERVIÇOS LTDA,MATERIAL DE CONSUMO,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPA",1818.0,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1805.6,1,UNCLASSIFIED,,,,
13062485000270,TIO MARIO EMBALAGENS LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1794.0,2,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1787.54,2,UNCLASSIFIED,,,,
24241038000114,PARASOU E-COMMERCE LTDA,MATERIAL DE CONSUMO,PROGRAMA DE INICIAÇÃO ESPORTIVA EDUCACIO,1782.5,2,UNCLASSIFIED,,,,
15759650000192,TAIUR SCHUMACHER - ME,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,1778.0,1,UNCLASSIFIED,,,,
30644818000108,CALMED SERVIÇOS TÉCNICOS E DISTRIBUIDORA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,1750.0,1,UNCLASSIFIED,,,,
13062485000270,TIO MARIO EMBALAGENS LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,1711.0,2,UNCLASSIFIED,,,,
00358519000146,"RCC - DISTRIBUIDORA DE MEDICAMENTOS, COR",MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1710.0,1,UNCLASSIFIED,,,,
01656038000775,ITAIMBÉ AUTOMÓVEIS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROGRAMA SALVAR/SAMU,1709.46,2,UNCLASSIFIED,,,,
46615867000152,LCA INDUSTRIA E COMERCIO DE CORDAS E RED,MATERIAL DE CONSUMO,PROMOÇÃO AO DESPORTO E LAZER,1704.5,2,UNCLASSIFIED,,,,
89989255000132,ASSOCIACAO DOS MUNICIPIOS DAS MISSOES,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1700.0,1,UNCLASSIFIED,,,,
73865008000194,E.  D.  AZAMBUJA & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,1699.9,1,UNCLASSIFIED,,,,
24241038000114,PARASOU E-COMMERCE LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,1691.9,1,UNCLASSIFIED,,,,
24864422000173,C E C IMPORTACAO E COMERCIO DE PRODUTOS,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,1690.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1681.88,1,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
24738613000199,MEGA PAPELARIA E ESPORTES EIRELI ME,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,1677.6,4,UNCLASSIFIED,,,,
11606789000145,FALCAO EPI''S LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,1673.7,1,UNCLASSIFIED,,,,
06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,1667.3,3,UNCLASSIFIED,,,,
01656038000775,ITAIMBÉ AUTOMÓVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,1665.9,2,UNCLASSIFIED,,,,
54084848000175,GESTOR UM EDUCACAO LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,1650.0,1,UNCLASSIFIED,,,,
30468657000149,COMERCIO DE ALIMENTOS DAL MOLIN LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,1634.7,1,ALIMENTOS_CONSUMO,MEDIA_ALTA,fornecimento associado a merenda escolar e restaurante popular,Portal PMSB /despesas — ações orçamentárias,Itens e condições ainda não abertos.
24550559000153,WORKOUT COMERCIO DE PRODUTOS PARA SAUDE,MATERIAL DE CONSUMO,MANUTENÇÃO DO CER,1633.55,1,UNCLASSIFIED,,,,
11933619000175,UNIAO NACIONAL DOS CONSELHOS MUNICIPAIS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1631.5,1,UNCLASSIFIED,,,,
19139482000193,DSL COMERCIO DE COMBUSTIVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,1615.17,5,UNCLASSIFIED,,,,
26348306000127,"T&T INDUSTRIA, COMERCIO, IMPORTACAO E EX",MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1595.6,1,UNCLASSIFIED,,,,
44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,1595.0,1,UNCLASSIFIED,,,,
20784313000195,RM COMERCIO DE MERCADORIAS E MATERIAIS L,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1594.3,1,UNCLASSIFIED,,,,
44880091000172,EVO SISTEMAS INTELIGENTES LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1590.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1575.44,6,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
07675477000116,IGAM CORPORATIVO CURSOS E ASSESSORIA S/S,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,REGULAÇÃO E MANUTENÇÃO DA AGESB,1574.29,1,UNCLASSIFIED,,,,
74386038000695,J.C. DURIGAM COMERCIO DE AUTOPECAS LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1563.0,1,UNCLASSIFIED,,,,
03426592000104,FLAVIO IVAN DOS PRAZERES DE DEUS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,1560.0,2,UNCLASSIFIED,,,,
92823764000103,DIRCEU LONGO & CIA LTDA - EPP,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,1558.98,1,UNCLASSIFIED,,,,
33393503000123,J BORELLA & BORELLA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1555.0,2,UNCLASSIFIED,,,,
23457564000153,AJM INSUMOS INDUSTRIAIS EIRELI,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,1546.87,1,UNCLASSIFIED,,,,
24402903000167,NACIONAL SAFETY EQUIPAMENTOS DE SEGURANC,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1544.29,1,UNCLASSIFIED,,,,
30468657000149,COMERCIO DE ALIMENTOS DAL MOLIN LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,1522.32,3,ALIMENTOS_CONSUMO,MEDIA_ALTA,fornecimento associado a merenda escolar e restaurante popular,Portal PMSB /despesas — ações orçamentárias,Itens e condições ainda não abertos.
49644526000101,BNP ASSESSORIA E PRODUTOS PARA SAUDE LTD,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,1511.76,1,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1497.38,2,UNCLASSIFIED,,,,
82225947000165,A.  G.  KIENEN & CIA.  LTDA.,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,1491.0,2,UNCLASSIFIED,,,,
30050141000180,INLEGIS CONSULTORIA E TREINAMENTO EIRELI,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1490.0,1,UNCLASSIFIED,,,,
18274923000105,MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1459.3,2,UNCLASSIFIED,,,,
75014167000100,NUNESFARMA PRODUTOS FARMACEUTICOS LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,1440.0,1,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1438.4,2,UNCLASSIFIED,,,,
29404097000180,OCTO FARMACO LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,1422.0,1,UNCLASSIFIED,,,,
00072182000106,ROSSI PRODUTOS HOSPITALARES LTDA.,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,1407.84,2,UNCLASSIFIED,,,,
52932346000121,VTR COMERCIAL LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1400.0,1,UNCLASSIFIED,,,,
90180605000102,GENTE SEGURADORA S.A,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,1400.0,1,UNCLASSIFIED,,,,
12130958000186,NADJA MARINA PIRES,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,1399.0,1,UNCLASSIFIED,,,,
13021017000177,DPM EDUCAÇÃO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA CONTROLADOR,1398.0,2,UNCLASSIFIED,,,,
13021017000177,DPM EDUCAÇÃO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,1398.0,2,UNCLASSIFIED,,,,
55623647000161,GAMA PNEUS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,1384.0,1,PNEUS_AUTO_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos,Portal PMSB /despesas,Perfil do fornecedor sugere pneus; item exato precisa de documento.
10907550000142,QUERENCIA COMERCIAL E DISTRIBUIDORA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,1380.0,2,UNCLASSIFIED,,,,
21112395000194,CIRURGICA LAJEADENSE LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1376.5,1,UNCLASSIFIED,,,,
40044357000196,CJC COMERCIO VAREJISTA E ATACADISTA DE F,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,1374.0,1,UNCLASSIFIED,,,,
97530228000125,R. DE O. SANTIL EPI,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,1355.0,1,UNCLASSIFIED,,,,
01227689000154,METRICA TECNOLOGIA LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,GEOPROCESSAMENTO E TOPOGRAFIA,1349.0,1,UNCLASSIFIED,,,,
51560442000123,DUFILTER DISTRIBUIDORA DE FILTROS E LUBR,MATERIAL DE CONSUMO,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,1345.3,2,UNCLASSIFIED,,,,
39538437000119,UTILAR COMERCIO DE FERRAGEM LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,1336.0,1,UNCLASSIFIED,,,,
07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,1333.5,2,UNCLASSIFIED,,,,
48994988000188,SUL PRIME LUB LTDA,MATERIAL DE CONSUMO,AQUISIÇÃO DE COMBUSTÍVEIS E LUBRIFICANTE,1333.3,1,UNCLASSIFIED,,,,
48994988000188,SUL PRIME LUB LTDA,MATERIAL DE CONSUMO,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",1333.3,1,UNCLASSIFIED,,,,
24402903000167,NACIONAL SAFETY EQUIPAMENTOS DE SEGURANC,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1332.7,2,UNCLASSIFIED,,,,
25433520000119,RMS ELETRO REFRIGERACAO E DISTRIBUIDORA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO CER,1314.0,2,UNCLASSIFIED,,,,
62234180000123,CHSF DISTRIBUIDORA TEXTIL LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,1300.8,1,UNCLASSIFIED,,,,
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,JOGOS DA PRIMAVERA,1300.0,1,UNCLASSIFIED,,,,
20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,1299.95,8,UNCLASSIFIED,,,,
30759356000174,BEATRIZ SULZBACH CORNELIUS LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,1286.0,1,UNCLASSIFIED,,,,
93088649000197,ABASE SISTEMAS E SOLUÇÕES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,1276.05,1,UNCLASSIFIED,,,,
02310921000186,IEM INSTITUTO DE ESTUDOS MUNICIPAIS LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,1272.5,2,UNCLASSIFIED,,,,
48670007000147,IRM COMERCIO DE EQUIPAMENTOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1272.0,2,UNCLASSIFIED,,,,
05570714000159,KABUM COMÉRCIO ELETRONICO S.A.,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISICAO DE EQUIPAMENTOS E MATERIAIS PE,1266.36,1,UNCLASSIFIED,,,,
43496899000198,ALS UNIFORMES PROFISSIONAIS LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,1248.4,2,UNCLASSIFIED,,,,
48057203000140,TACCUINO DISTRIBUIDORA DE MATERIAIS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,1246.0,2,UNCLASSIFIED,,,,
09396523000173,PROMISSE COMERCIO DE MATERIAIS MEDICO HO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1245.0,1,UNCLASSIFIED,,,,
17417852000181,GRÁFICA DIRETA LTDA -ME,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,1237.5,1,UNCLASSIFIED,,,,
13021017000177,DPM EDUCAÇÃO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DO MEIO AM,1227.0,2,UNCLASSIFIED,,,,
01952684000194,G3 COMERCIAL LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,1215.0,1,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,1214.2,2,UNCLASSIFIED,,,,
01952684000194,G3 COMERCIAL LTDA,MATERIAL DE CONSUMO,"PAVIMENTAÇÃO, CALÇAMENTO E DRENAGENS",1208.46,1,UNCLASSIFIED,,,,
42422253000101,EMPRESA DE TECNOLOGIA E INFORMACOES DA P,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,1200.0,2,UNCLASSIFIED,,,,
42422253000284,EMPRESA DE TECNOLOGIA E INFORMACOES DA P,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,1200.0,2,UNCLASSIFIED,,,,
58472229000109,58.472.229 JEFERSON LEON MACHADO DA SILV,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DA CRIANÇA,1200.0,1,UNCLASSIFIED,,,,
54887860000118,MM PRODUTOS AUTOMOTIVOS LTDA.,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,1196.0,2,AUTOPECAS_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos e transporte escolar,Portal PMSB /despesas,Itens heterogêneos; não tratar como categoria única.
11606789000145,FALCAO EPI''S LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,1189.6,1,UNCLASSIFIED,,,,
01656038000775,ITAIMBÉ AUTOMÓVEIS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,1189.34,2,UNCLASSIFIED,,,,
73865008000194,E.  D.  AZAMBUJA & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,1177.3,1,UNCLASSIFIED,,,,
43496899000198,ALS UNIFORMES PROFISSIONAIS LTDA,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,1174.46,1,UNCLASSIFIED,,,,
00662270000320,"INSTITUTO NACIONAL DE METROLOGIA, QUALID",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO TRANSPORTE ESCOLAR - EDUCA,1171.17,2,UNCLASSIFIED,,,,
